Seed,Red Giants,Yellow Giants,White Giants,Blue Giants
31112818,1,0,1,1
31114180,1,0,1,1
31115015,1,1,0,1
31116983,1,1,0,1
31117249,1,1,0,1
31117286,1,1,0,1
31117622,1,1,0,1
31118261,1,1,0,1
31118746,1,0,1,1
31119567,1,1,0,1
31119730,1,0,1,1
31119945,1,1,0,1
31120201,1,0,1,1
31120798,1,1,0,1
31121022,1,0,1,1
31121871,1,0,1,1
31122678,1,0,1,1
31123811,1,0,1,1
31123937,1,1,0,1
31124403,1,1,0,1
31126250,1,1,0,1
31126586,1,1,0,1
31128190,1,1,0,1
31128643,1,0,1,1
31129198,1,1,0,1
31129925,1,1,0,1
31131502,1,0,1,1
31133325,1,0,1,1
31134846,1,0,1,1
31135121,1,0,1,1
31138791,1,0,1,1
31138796,1,1,0,1
31140298,1,1,0,1
31141641,1,0,1,1
31142872,1,0,1,1
31143506,1,1,0,1
31143707,1,1,0,1
31144043,1,1,0,1
31144173,1,1,0,1
31147587,1,1,0,1
31148399,1,0,1,1
31148422,1,0,1,1
31148604,1,0,1,1
31148646,1,0,1,1
31149056,1,1,0,1
31150334,1,1,0,1
31150563,1,0,1,1
31150735,1,1,0,1
31151766,1,0,1,1
31152358,1,0,1,1
31152993,1,1,0,1
31154550,1,1,0,1
31155124,1,0,1,1
31155278,1,1,0,1
31156752,1,0,1,1
31156812,1,1,0,1
31157218,1,1,0,1
31157852,1,0,1,1
31158053,1,0,1,1
31158561,1,0,1,1
31161164,1,1,0,1
31163239,1,1,0,1
31163402,1,0,1,1
31163873,1,0,1,1
31164909,1,1,0,1
31165674,1,1,0,1
31166201,1,1,0,1
31167483,1,0,1,1
31168607,1,0,1,1
31169419,1,0,1,1
31169913,1,1,0,1
31170230,1,1,0,1
31171541,1,1,0,1
31172735,1,1,0,1
31172870,1,1,0,1
31173038,1,1,0,1
31173504,1,0,1,1
31174973,1,0,1,1
31176279,1,1,0,1
31176447,1,1,0,1
31177114,1,0,1,1
31177282,1,0,1,1
31177748,1,1,0,1
31178756,1,1,0,1
31179199,1,1,0,1
31181092,1,1,0,1
31181531,1,0,1,1
31183970,1,1,0,1
31184138,1,1,0,1
31185887,1,1,0,1
31185910,1,1,0,1
31186036,1,1,0,1
31186521,1,1,0,1
31186913,1,0,1,1
31187934,1,0,1,1
31189599,1,1,0,1
31190910,1,0,1,1
31191796,1,1,0,1
31192682,1,1,0,1
31192733,1,0,1,1
31193601,1,1,0,1
31193871,1,1,0,1
31194403,1,0,1,1
31194729,1,0,1,1
31194939,1,0,1,1
31195541,1,1,0,1
31196175,1,0,1,1
31196343,1,0,1,1
31196390,1,0,1,1
31196982,1,0,1,1
31198652,1,0,1,1
31199920,1,1,0,1
31200890,1,1,0,1
31201417,1,0,1,1
31201427,1,1,0,1
31202364,1,0,1,1
31203199,1,1,0,1
31203591,1,0,1,1
31203665,1,0,1,1
31204118,1,0,1,1
31204351,1,0,1,1
31205974,1,0,1,1
31206081,1,1,0,1
31206613,1,0,1,1
31206776,1,1,0,1
31209971,1,0,1,1
31210521,1,1,0,1
31210596,1,0,1,1
31211995,1,0,1,1
31212601,1,1,0,1
31212662,1,1,0,1
31212830,1,1,0,1
31213296,1,0,1,1
31214625,1,0,1,1
31215605,1,0,1,1
31216407,1,1,0,1
31217074,1,0,1,1
31218347,1,1,0,1
31218972,1,1,0,1
31219079,1,1,0,1
31219653,1,0,1,1
31219961,1,1,0,1
31220119,1,1,0,1
31220656,1,1,0,1
31220954,1,0,1,1
31222050,1,1,0,1
31222223,1,1,0,1
31222731,1,1,0,1
31222932,1,0,1,1
31224354,1,0,1,1
31224401,1,1,0,1
31225035,1,0,1,1
31225054,1,1,0,1
31225576,1,1,0,1
31225879,1,0,1,1
31226108,1,0,1,1
31227176,1,0,1,1
31228785,1,1,0,1
31229055,1,0,1,1
31229582,1,1,0,1
31231056,1,0,1,1
31231863,1,0,1,1
31232180,1,1,0,1
31232227,1,1,0,1
31232357,1,0,1,1
31232525,1,0,1,1
31233094,1,1,0,1
31234666,1,0,1,1
31235305,1,1,0,1
31235468,1,1,0,1
31237203,1,0,1,1
31239064,1,1,0,1
31239847,1,0,1,1
31240015,1,0,1,1
31241522,1,1,0,1
31241620,1,1,0,1
31241867,1,1,0,1
31242268,1,1,0,1
31243462,1,1,0,1
31243499,1,1,0,1
31243681,1,0,1,1
31244157,1,1,0,1
31244381,1,0,1,1
31245416,1,1,0,1
31246503,1,1,0,1
31246899,1,0,1,1
31248154,1,1,0,1
31248345,1,1,0,1
31248471,1,1,0,1
31249646,1,0,1,1
31251418,1,0,1,1
31251586,1,0,1,1
31252057,1,0,1,1
31253727,1,0,1,1
31254865,1,1,0,1
31254949,1,1,0,1
31255266,1,1,0,1
31257164,1,0,1,1
31257481,1,0,1,1
31258391,1,0,1,1
31258442,1,1,0,1
31260065,1,1,0,1
31260480,1,0,1,1
31261236,1,1,0,1
31261851,1,1,0,1
31261870,1,1,0,1
31263069,1,1,0,1
31263689,1,1,0,1
31264165,1,0,1,1
31264328,1,1,0,1
31264743,1,0,1,1
31266403,1,1,0,1
31267840,1,1,0,1
31268073,1,1,0,1
31268558,1,1,0,1
31268707,1,0,1,1
31270097,1,0,1,1
31270214,1,1,0,1
31270470,1,1,0,1
31270647,1,0,1,1
31271286,1,0,1,1
31271352,1,0,1,1
31272821,1,0,1,1
31273959,1,1,0,1
31274868,1,1,0,1
31275078,1,1,0,1
31275148,1,0,1,1
31276197,1,0,1,1
31278511,1,1,0,1
31279299,1,0,1,1
31280148,1,1,0,1
31280222,1,0,1,1
31280278,1,0,1,1
31280917,1,0,1,1
31281920,1,1,0,1
31283431,1,1,0,1
31283725,1,1,0,1
31284933,1,0,1,1
31285777,1,1,0,1
31286299,1,0,1,1
31287134,1,1,0,1
31288034,1,1,0,1
31288309,1,1,0,1
31288314,1,1,0,1
31288953,1,1,0,1
31290543,1,1,0,1
31291094,1,0,1,1
31291551,1,1,0,1
31292148,1,1,0,1
31292740,1,0,1,1
31292992,1,0,1,1
31293584,1,0,1,1
31293836,1,1,0,1
31294890,1,0,1,1
31294955,1,1,0,1
31296765,1,1,0,1
31297012,1,1,0,1
31297213,1,1,0,1
31297441,1,1,0,1
31297670,1,1,0,1
31297740,1,1,0,1
31298066,1,0,1,1
31299153,1,0,1,1
31299339,1,0,1,1
31300617,1,1,0,1
31301149,1,1,0,1
31301275,1,1,0,1
31301559,1,1,0,1
31302651,1,1,0,1
31302954,1,1,0,1
31303182,1,0,1,1
31303588,1,0,1,1
31303789,1,0,1,1
31303817,1,1,0,1
31304134,1,1,0,1
31304218,1,1,0,1
31304675,1,0,1,1
31305710,1,1,0,1
31306396,1,1,0,1
31306531,1,1,0,1
31307837,1,0,1,1
31308056,1,1,0,1
31310295,1,1,0,1
31310421,1,1,0,1
31310612,1,1,0,1
31310780,1,1,0,1
31310910,1,0,1,1
31311022,1,1,0,1
31311139,1,1,0,1
31311447,1,0,1,1
31311680,1,1,0,1
31311745,1,1,0,1
31312076,1,0,1,1
31312585,1,1,0,1
31315826,1,1,0,1
31316358,1,0,1,1
31316978,1,0,1,1
31316997,1,0,1,1
31317342,1,1,0,1
31317468,1,0,1,1
31317617,1,1,0,1
31317659,1,1,0,1
31318256,1,0,1,1
31318461,1,1,0,1
31318568,1,0,1,1
31319100,1,1,0,1
31319305,1,0,1,1
31319571,1,1,0,1
31319758,1,1,0,1
31320583,1,0,1,1
31321544,1,1,0,1
31321637,1,1,0,1
31321712,1,1,0,1
31321861,1,0,1,1
31322066,1,1,0,1
31322295,1,1,0,1
31322850,1,0,1,1
31323554,1,1,0,1
31325457,1,1,0,1
31325592,1,1,0,1
31325625,1,1,0,1
31328526,1,0,1,1
31329202,1,1,0,1
31329827,1,1,0,1
31330508,1,1,0,1
31330764,1,1,0,1
31330806,1,1,0,1
31330974,1,1,0,1
31331422,1,1,0,1
31332947,1,1,0,1
31333586,1,1,0,1
31333749,1,0,1,1
31335046,1,0,1,1
31335223,1,1,0,1
31335442,1,0,1,1
31335531,1,0,1,1
31336058,1,0,1,1
31336100,1,0,1,1
31336692,1,1,0,1
31336697,1,0,1,1
31337564,1,1,0,1
31338203,1,1,0,1
31338222,1,1,0,1
31338618,1,0,1,1
31338632,1,1,0,1
31339047,1,0,1,1
31339276,1,0,1,1
31339462,1,1,0,1
31340139,1,0,1,1
31340325,1,0,1,1
31340605,1,1,0,1
31340740,1,1,0,1
31340824,1,1,0,1
31341398,1,1,0,1
31341603,1,0,1,1
31341734,1,0,1,1
31342009,1,0,1,1
31342223,1,0,1,1
31342377,1,1,0,1
31342657,1,1,0,1
31342746,1,1,0,1
31344541,1,1,0,1
31347260,1,0,1,1
31348179,1,1,0,1
31348212,1,0,1,1
31348263,1,1,0,1
31348529,1,0,1,1
31350035,1,1,0,1
31350301,1,1,0,1
31350572,1,1,0,1
31350618,1,1,0,1
31351019,1,1,0,1
31351164,1,1,0,1
31352810,1,0,1,1
31353701,1,1,0,1
31354317,1,1,0,1
31354452,1,1,0,1
31355119,1,0,1,1
31355217,1,0,1,1
31357059,1,0,1,1
31357894,1,1,0,1
31357964,1,1,0,1
31358029,1,1,0,1
31358766,1,0,1,1
31358789,1,0,1,1
31359666,1,1,0,1
31359923,1,1,0,1
31361695,1,0,1,1
31361970,1,0,1,1
31362441,1,0,1,1
31362642,1,0,1,1
31364083,1,1,0,1
31365449,1,0,1,1
31366023,1,1,0,1
31366401,1,1,0,1
31366867,1,0,1,1
31367711,1,1,0,1
31368350,1,1,0,1
31368765,1,0,1,1
31369297,1,1,0,1
31371069,1,1,0,1
31371545,1,1,0,1
31373028,1,0,1,1
31373378,1,1,0,1
31373714,1,1,0,1
31376801,1,1,0,1
31376955,1,1,0,1
31377123,1,1,0,1
31377258,1,1,0,1
31378326,1,1,0,1
31379828,1,0,1,1
31379926,1,1,0,1
31381502,1,0,1,1
31381931,1,1,0,1
31383009,1,1,0,1
31383643,1,0,1,1
31385084,1,1,0,1
31385317,1,0,1,1
31385751,1,0,1,1
31386609,1,0,1,1
31386754,1,1,0,1
31387453,1,1,0,1
31388619,1,0,1,1
31388992,1,0,1,1
31390298,1,1,0,1
31391772,1,0,1,1
31392775,1,1,0,1
31393092,1,1,0,1
31394822,1,0,1,1
31395097,1,0,1,1
31396170,1,1,0,1
31397756,1,0,1,1
31398912,1,0,1,1
31399486,1,1,0,1
31399570,0,1,1,1
31399887,1,1,0,1
31399929,1,1,0,1
31400563,1,0,1,1
31401510,1,0,1,1
31401673,1,1,0,1
31405815,1,1,0,1
31405964,1,1,0,1
31406491,1,1,0,1
31406808,1,1,0,1
31407195,1,1,0,1
31410194,1,0,1,1
31411239,1,0,1,1
31412461,1,1,0,1
31412503,1,0,1,1
31412671,1,0,1,1
31413328,1,1,0,1
31414443,1,0,1,1
31414909,1,1,0,1
31415250,1,0,1,1
31417386,1,1,0,1
31417442,1,0,1,1
31418025,1,1,0,1
31419065,1,1,0,1
31419489,1,1,0,1
31419848,1,1,0,1
31421434,1,1,0,1
31421513,1,0,1,1
31422567,1,1,0,1
31423547,1,1,0,1
31426494,1,1,0,1
31426653,1,0,1,1
31429153,1,1,0,1
31429255,1,0,1,1
31429423,1,0,1,1
31429792,1,0,1,1
31430561,1,1,0,1
31431564,1,0,1,1
31433098,1,1,0,1
31435272,1,1,0,1
31435356,1,1,0,1
31436615,1,1,0,1
31438387,1,1,0,1
31441195,1,0,1,1
31441391,1,1,0,1
31441834,1,1,0,1
31441876,1,1,0,1
31442501,1,1,0,1
31443601,1,1,0,1
31443881,1,0,1,1
31444683,1,0,1,1
31446078,1,1,0,1
31447034,1,0,1,1
31447967,1,0,1,1
31448018,1,1,0,1
31448853,1,0,1,1
31449492,1,0,1,1
31450089,1,1,0,1
31451572,1,0,1,1
31452607,1,1,0,1
31454874,1,0,1,1
31455042,1,1,0,1
31455233,1,1,0,1
31455359,1,1,0,1
31455709,1,1,0,1
31455760,1,1,0,1
31457947,1,0,1,1
31460055,1,0,1,1
31460256,1,0,1,1
31460890,1,1,0,1
31461837,1,1,0,1
31461963,1,1,0,1
31465307,1,1,0,1
31465759,1,1,0,1
31466076,1,0,1,1
31467247,1,1,0,1
31467746,1,0,1,1
31467914,1,0,1,1
31468758,1,1,0,1
31469686,1,0,1,1
31473133,1,1,0,1
31473231,1,0,1,1
31473506,1,0,1,1
31474056,1,1,0,1
31474770,1,1,0,1
31474938,1,1,1,0
31475236,1,1,0,1
31476542,1,1,0,1
31477545,1,0,1,1
31478184,1,0,1,1
31479317,1,0,1,1
31479578,1,1,0,1
31479667,1,0,1,1
31479951,1,1,0,1
31480422,1,1,0,1
31480469,1,0,1,1
31481649,1,1,0,1
31482092,1,1,0,1
31482558,1,1,0,1
31483566,1,0,1,1
31486145,1,0,1,1
31486341,1,1,0,1
31486355,1,0,1,1
31488248,1,1,0,1
31488747,1,0,1,1
31491224,1,0,1,1
31491690,1,1,0,1
31492987,1,1,0,1
31493150,1,0,1,1
31496438,1,0,1,1
31497422,1,1,0,1
31497744,1,1,0,1
31498080,1,1,0,1
31498509,1,1,0,1
31499185,1,0,1,1
31499628,1,0,1,1
31500155,1,0,1,1
31501153,1,1,0,1
31501843,1,1,0,1
31503630,1,1,0,1
31504502,1,1,0,1
31504544,1,1,0,1
31505570,1,1,0,1
31506633,1,0,1,1
31506792,1,0,1,1
31507039,1,1,0,1
31507207,1,1,0,1
31507603,1,0,1,1
31510705,1,1,0,1
31510779,1,0,1,1
31511022,1,1,0,1
31511106,1,1,0,1
31511423,1,1,0,1
31512486,1,0,1,1
31513111,1,0,1,1
31513144,1,0,1,1
31514496,1,1,0,1
31515499,1,0,1,1
31517309,1,1,0,1
31517710,1,1,0,1
31519095,1,0,1,1
31519841,1,0,1,1
31519958,1,1,0,1
31520214,1,1,0,1
31522322,1,1,0,1
31522989,1,0,1,1
31523134,1,1,0,1
31524020,1,1,0,1
31525051,1,1,0,1
31525223,1,1,0,1
31525447,1,0,1,1
31525466,1,0,1,1
31525876,1,0,1,1
31526105,1,0,1,1
31526319,1,0,1,1
31527569,1,1,0,1
31528227,1,1,0,1
31528623,1,0,1,1
31529845,1,1,0,1
31532154,1,1,0,1
31532228,1,0,1,1
31534560,1,0,1,1
31536095,1,1,0,1
31536202,1,1,0,1
31536510,1,0,1,1
31536939,1,0,1,1
31537396,1,1,0,1
31537508,1,0,1,1
31537671,1,1,0,1
31537946,1,1,0,1
31539061,1,1,0,1
31539443,1,0,1,1
31539700,1,1,0,1
31540544,1,0,1,1
31541579,1,1,0,1
31542050,1,0,1,1
31542237,1,1,0,1
31542857,1,0,1,1
31543496,1,1,0,1
31544424,1,1,0,1
31544527,1,0,1,1
31544793,1,1,0,1
31545413,1,1,0,1
31546448,1,0,1,1
31546467,1,0,1,1
31548239,1,0,1,1
31548939,1,0,1,1
31549018,1,1,0,1
31549074,1,1,0,1
31549242,1,1,1,0
31549676,1,1,0,1
31550520,1,0,1,1
31551047,1,1,0,1
31551112,1,1,0,1
31551849,1,0,1,1
31553696,1,0,1,1
31553990,1,0,1,1
31554158,1,0,1,1
31554540,1,1,0,1
31555100,1,0,1,1
31555198,1,1,0,1
31555375,1,0,1,1
31555594,1,0,1,1
31556098,1,0,1,1
31556219,1,0,1,1
31556396,1,1,0,1
31556737,1,0,1,1
31558537,1,1,0,1
31558873,1,1,0,1
31559656,1,0,1,1
31560291,1,1,0,1
31560477,1,1,0,1
31560645,1,1,0,1
31562408,1,1,0,1
31564110,1,1,0,1
31564591,1,1,0,1
31565729,1,0,1,1
31566368,1,0,1,1
31566657,1,0,1,1
31566769,1,1,0,1
31568364,1,0,1,1
31568760,1,1,0,1
31568858,1,0,1,1
31569604,1,0,1,1
31570108,1,1,0,1
31570910,1,0,1,1
31572384,1,1,0,1
31572417,1,1,0,1
31573289,1,1,0,1
31573438,1,0,1,1
31573774,1,1,0,1
31574525,1,1,0,1
31575159,1,0,1,1
31575994,1,1,0,1
31576931,1,0,1,1
31580541,1,0,1,1
31580667,1,0,1,1
31581343,1,1,0,1
31581945,1,0,1,1
31582150,1,1,0,1
31582341,1,0,1,1
31583223,1,0,1,1
31583843,1,0,1,1
31584501,1,0,1,1
31584687,1,1,0,1
31584958,1,0,1,1
31585345,1,1,0,1
31586730,1,1,0,1
31586772,1,1,0,1
31587262,1,1,0,1
31587448,1,0,1,1
31587565,1,1,0,1
31588106,1,0,1,1
31589029,1,0,1,1
31589337,1,1,0,1
31592126,1,1,0,1
31592784,1,1,0,1
31593292,1,1,0,1
31594421,1,0,1,1
31597196,1,1,0,1
31597681,1,0,1,1
31597853,1,0,1,1
31599336,1,1,0,1
31599346,1,1,0,1
31599602,1,0,1,1
31600185,1,1,0,1
31600409,1,0,1,1
31600843,1,1,0,1
31601253,1,1,0,1
31601687,1,0,1,1
31602531,1,1,0,1
31602545,1,1,0,1
31603361,1,1,0,1
31603585,1,0,1,1
31604205,1,0,1,1
31604317,1,1,0,1
31604686,0,1,1,1
31605157,1,1,0,1
31606365,1,1,0,1
31606458,1,1,0,1
31606775,1,1,0,1
31607176,1,1,0,1
31608599,1,1,0,1
31610035,1,1,0,1
31610040,1,0,1,1
31613253,1,1,0,1
31613379,1,1,0,1
31616089,1,1,0,1
31616425,1,1,0,1
31618029,1,1,0,1
31618169,1,0,1,1
31619288,1,1,0,1
31619671,1,0,1,1
31619834,1,1,0,1
31619969,1,1,0,1
31620151,1,0,1,1
31620216,1,1,0,1
31620972,1,0,1,1
31621429,1,0,1,1
31621606,0,1,1,1
31622273,1,1,0,1
31622478,1,0,1,1
31624330,1,0,1,1
31624647,1,0,1,1
31625351,1,1,0,1
31629078,1,1,0,1
31629600,1,1,0,1
31630556,1,0,1,1
31631405,1,1,0,1
31632454,1,0,1,1
31633009,1,1,0,1
31633065,1,1,0,1
31633937,1,1,0,1
31634595,1,1,0,1
31635234,1,1,0,1
31635486,1,1,0,1
31635784,1,0,1,1
31638615,1,0,1,1
31638895,1,1,0,1
31638900,1,0,1,1
31642640,1,1,0,1
31642775,1,1,0,1
31643974,1,0,1,1
31644249,1,0,1,1
31644282,1,0,1,1
31644921,1,0,1,1
31645620,1,1,0,1
31647971,1,0,1,1
31648638,1,1,0,1
31648815,1,1,0,1
31650298,1,0,1,1
31650601,1,1,0,1
31651254,1,0,1,1
31652196,1,0,1,1
31652406,1,1,0,1
31654715,1,1,0,1
31656874,1,1,0,1
31657322,1,0,1,1
31657732,1,0,1,1
31657774,1,0,1,1
31660391,1,0,1,1
31660433,1,0,1,1
31660479,1,1,0,1
31661930,1,1,0,1
31662121,1,1,0,1
31662331,1,1,0,1
31662601,1,0,1,1
31663343,1,0,1,1
31664252,1,0,1,1
31665157,1,0,1,1
31665446,1,1,0,1
31666911,1,0,1,1
31666953,1,0,1,1
31667587,1,1,0,1
31668725,0,1,1,1
31668935,1,1,0,1
31670040,1,0,1,1
31670665,1,0,1,1
31671332,1,1,0,1
31671500,1,1,0,1
31671938,1,0,1,1
31672974,1,0,1,1
31673916,1,0,1,1
31674443,1,0,1,1
31675749,1,1,0,1
31675963,1,1,0,1
31677386,1,1,0,1
31678524,1,0,1,1
31680394,1,0,1,1
31681499,1,1,0,1
31681807,1,1,0,1
31681933,1,0,1,1
31682129,1,0,1,1
31682483,1,1,0,1
31682572,1,0,1,1
31684344,1,0,1,1
31685104,1,1,0,1
31686014,1,0,1,1
31686238,1,0,1,1
31686480,1,1,0,1
31687152,1,1,0,1
31688220,1,1,0,1
31688621,1,1,0,1
31689129,1,1,0,1
31690393,1,1,0,1
31690626,1,1,0,1
31691746,1,1,0,1
31693243,1,0,1,1
31693504,1,0,1,1
31693877,1,0,1,1
31693975,1,0,1,1
31694138,1,1,0,1
31694978,1,1,0,1
31695304,1,0,1,1
31695649,1,1,0,1
31696573,1,1,0,1
31698308,1,1,0,1
31699343,1,1,0,1
31699721,1,0,1,1
31699973,1,0,1,1
31700038,1,0,1,1
31700192,1,1,0,1
31700994,1,0,1,1
31701810,1,1,0,1
31702253,1,1,0,1
31702333,1,1,0,1
31703135,1,0,1,1
31704100,1,1,0,1
31704828,1,1,0,1
31704912,1,1,0,1
31705541,1,1,0,1
31706516,1,0,1,1
31706726,1,0,1,1
31710163,1,0,1,1
31711115,1,1,0,1
31711390,1,1,0,1
31713246,1,0,1,1
31713479,1,0,1,1
31714874,1,0,1,1
31719934,1,0,1,1
31719957,1,0,1,1
31720895,1,0,1,1
31722196,1,0,1,1
31722830,1,1,0,1
31722998,1,1,0,1
31723768,1,0,1,1
31724281,1,1,0,1
31724388,1,1,0,1
31726137,1,0,1,1
31726720,1,1,0,1
31728884,1,1,0,1
31729686,1,0,1,1
31731626,1,0,1,1
31731995,1,0,1,1
31735241,1,1,0,1
31737913,1,1,0,1
31738650,1,1,0,1
31739485,1,0,1,1
31742059,1,1,0,1
31743104,1,0,1,1
31744391,1,1,0,1
31745804,1,1,0,1
31748281,1,1,0,1
31749307,1,0,1,1
31749624,1,0,1,1
31750995,1,1,0,1
31751056,1,0,1,1
31751396,1,1,0,1
31751690,1,1,0,1
31752604,1,1,0,1
31753262,1,1,0,1
31753486,1,0,1,1
31753831,1,1,0,1
31754470,1,1,0,1
31755137,1,0,1,1
31755468,1,0,1,1
31756433,1,0,1,1
31756662,1,0,1,1
31757492,1,1,0,1
31758000,1,1,0,1
31758546,1,0,1,1
31763261,1,1,0,1
31764520,1,1,0,1
31765873,1,1,0,1
31767179,1,1,0,1
31767496,1,0,1,1
31769268,1,0,1,1
31769618,1,1,0,1
31770672,1,0,1,1
31771535,1,1,0,1
31772528,1,0,1,1
31773657,1,1,0,1
31774198,1,0,1,1
31774366,1,0,1,1
31774496,1,1,0,1
31774935,1,0,1,1
31776390,1,1,0,1
31777141,1,1,0,1
31777229,1,1,0,1
31777439,1,0,1,1
31777686,1,1,0,1
31780177,1,1,0,1
31780382,1,1,0,1
31782322,1,1,0,1
31782751,1,1,0,1
31785340,1,0,1,1
31786655,1,1,0,1
31787098,1,1,0,1
31787238,1,0,1,1
31789187,1,0,1,1
31790316,1,1,0,1
31791953,1,1,0,1
31793343,1,1,0,1
31794728,1,0,1,1
31794779,1,1,0,1
31795199,1,0,1,1
31795917,1,0,1,1
31799947,1,1,0,1
31800595,1,1,0,1
31800982,1,1,0,1
31801584,1,1,0,1
31801682,1,1,0,1
31802526,1,0,1,1
31804028,1,1,0,1
31804424,1,0,1,1
31804830,1,0,1,1
31805665,1,1,0,1
31806131,1,0,1,1
31807101,1,1,0,1
31807185,1,1,0,1
31809545,1,1,0,1
31809722,1,1,0,1
31810776,1,0,1,1
31811182,1,1,0,1
31811574,1,0,1,1
31813346,1,1,0,1
31813789,1,0,1,1
31815603,1,0,1,1
31815692,1,1,0,1
31815930,1,0,1,1
31816098,1,0,1,1
31819526,1,1,0,1
31820127,1,1,0,1
31820267,1,1,0,1
31820370,1,0,1,1
31820584,1,1,0,1
31820766,1,1,0,1
31820813,1,1,0,1
31821181,1,0,1,1
31821214,1,1,0,1
31821610,1,0,1,1
31822585,1,1,0,1
31823770,1,1,0,1
31824059,1,0,1,1
31824740,1,0,1,1
31825015,1,0,1,1
31825192,1,0,1,1
31826787,1,1,0,1
31827566,1,1,0,1
31828224,1,1,0,1
31828308,1,0,1,1
31829441,1,0,1,1
31830444,1,1,0,1
31830742,1,1,0,1
31832216,1,1,0,1
31832850,1,0,1,1
31833032,1,1,0,1
31833690,1,0,1,1
31833746,1,1,0,1
31833988,1,1,0,1
31835924,1,1,0,1
31838102,1,1,0,1
31839454,1,0,1,1
31840956,1,1,0,1
31841576,1,1,0,1
31842234,1,1,0,1
31842444,1,1,0,1
31842481,1,0,1,1
31843619,1,1,0,1
31844253,1,0,1,1
31844356,1,0,1,1
31844659,1,0,1,1
31844752,1,1,0,1
31844790,0,1,1,1
31844976,1,0,1,1
31845410,1,1,0,1
31845634,1,0,1,1
31846912,1,0,1,1
31846958,1,1,0,1
31847028,1,1,0,1
31847308,1,1,0,1
31847756,1,1,0,1
31848502,1,0,1,1
31849337,1,1,0,1
31849449,1,1,0,1
31850503,1,1,0,1
31851137,1,0,1,1
31851445,1,1,0,1
31851795,1,0,1,1
31852191,1,1,0,1
31852280,1,0,1,1
31852620,1,1,0,1
31852849,1,1,0,1
31855820,1,1,0,1
31855927,1,1,0,1
31856328,1,1,0,1
31856869,1,0,1,1
31857713,1,1,0,1
31857867,1,0,1,1
31858767,1,0,1,1
31859136,1,1,0,1
31861374,1,0,1,1
31861976,1,1,0,1
31862382,1,0,1,1
31862531,1,1,0,1
31862615,1,1,0,1
31862932,1,1,0,1
31863893,1,1,0,1
31864098,1,0,1,1
31865376,1,0,1,1
31865996,1,0,1,1
31866257,1,1,0,1
31866654,1,0,1,1
31866859,1,1,0,1
31867274,1,0,1,1
31867498,1,1,0,1
31867731,1,0,1,1
31867932,1,0,1,1
31868501,1,1,0,1
31869172,1,0,1,1
31869830,1,0,1,1
31870035,1,1,0,1
31870758,1,0,1,1
31870879,1,0,1,1
31871294,1,1,0,1
31871341,1,0,1,1
31871723,1,1,0,1
31875506,1,1,0,1
31875557,1,1,0,1
31876215,1,1,0,1
31876331,1,1,0,1
31877362,1,0,1,1
31878029,1,1,0,1
31878197,1,1,0,1
31880235,1,0,1,1
31881079,1,1,0,1
31881284,1,0,1,1
31882133,1,0,1,1
31882851,1,1,0,1
31882996,1,1,0,1
31883840,1,0,1,1
31884255,1,1,0,1
31885118,1,0,1,1
31887016,1,0,1,1
31890402,1,0,1,1
31892543,1,0,1,1
31893401,1,1,1,0
31894245,1,0,1,1
31895299,1,1,0,1
31895957,1,1,0,1
31896017,1,1,0,1
31897594,1,1,0,1
31897836,1,1,0,1
31898079,1,0,1,1
31899814,1,0,1,1
31899977,1,0,1,1
31900033,1,0,1,1
31900131,1,0,1,1
31900723,1,0,1,1
31900821,1,1,0,1
31901026,1,0,1,1
31902220,1,1,0,1
31903358,1,1,0,1
31904160,1,0,1,1
31904426,1,1,0,1
31904748,1,1,0,1
31904795,1,1,0,1
31904879,1,1,0,1
31905420,1,1,0,1
31905704,1,1,0,1
31906884,1,0,1,1
31906926,1,0,1,1
31908880,1,1,0,1
31909141,1,1,0,1
31911273,1,1,0,1
31911483,1,1,0,1
31913143,1,1,0,1
31914206,1,0,1,1
31915885,1,0,1,1
31917877,1,1,0,1
31917923,1,1,0,1
31918278,1,1,0,1
31919817,1,0,1,1
31921235,1,0,1,1
31924621,1,0,1,1
31924798,1,1,0,1
31925446,1,1,0,1
31926822,1,0,1,1
31927568,1,0,1,1
31930031,1,1,0,1
31930665,1,0,1,1
31930833,1,0,1,1
31931276,1,1,0,1
31932246,1,1,0,1
31933440,1,1,0,1
31933533,1,0,1,1
31937857,1,1,0,1
31938640,1,1,0,1
31940011,1,0,1,1
31940296,1,0,1,1
31940538,1,0,1,1
31942185,1,0,1,1
31944377,1,1,0,1
31944549,1,1,0,1
31945286,1,1,0,1
31945827,1,1,0,1
31947310,1,0,1,1
31949190,1,0,1,1
31949260,1,1,0,1
31949400,1,0,1,1
31949432,1,1,0,1
31949717,1,0,1,1
31949992,1,0,1,1
31950486,1,0,1,1
31950729,1,1,0,1
31951489,1,1,0,1
31952123,1,1,0,1
31953219,1,0,1,1
31954474,1,1,0,1
31955668,1,0,1,1
31955878,1,0,1,1
31956195,1,0,1,1
31957967,1,1,0,1
31958284,1,1,0,1
31959525,1,0,1,1
31960985,1,1,0,1
31961297,1,0,1,1
31962132,1,1,0,1
31962300,1,1,0,1
31962398,1,0,1,1
31964063,1,1,0,1
31967864,1,1,0,1
31969156,1,0,1,1
31969174,1,1,0,1
31969403,1,0,1,1
31971366,1,1,0,1
31971492,1,1,0,1
31971931,1,1,0,1
31973535,1,1,0,1
31973852,1,0,1,1
